"","t","Rcr","Pen_S","Pen_I","Pen_R","Macro_S","Macro_R","Multi_S","Multi_R","Totcarrier_T","Cross_T","Reduction","Scenario","Lambda","pi"
"367181",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.488401743406101,0.58,2,1,0.0220631918882545,0.488401743406101
"732181",365,0.58,0.601284716836463,0.338850876831473,0.0598644063320643,0.735937647830406,0.264062352169594,0.568906576600708,0.231684211933838,0.498517524716067,0.581076827794461,2,1,0.0220631918882545,0.488401743406101
"733181",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.488401743406101,0.58,3,1,0.0220631918882545,0.488401743406101
"1098181",365,0.58,0.641960753793911,0.309527926176321,0.0485113200297677,0.757326176238593,0.242673823761407,0.607387329578554,0.208100399546049,0.510048722125305,0.581222315014778,3,1,0.0220631918882545,0.488401743406101
"1099181",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.488401743406101,0.58,4,1,0.0220631918882545,0.488401743406101
"1464181",365,0.58,0.677860693450004,0.283368024983091,0.0387712815669044,0.77621095506814,0.22378904493186,0.641347695613796,0.187276047095651,0.522781543683135,0.581351121355897,4,1,0.0220631918882545,0.488401743406101
"1465181",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.488401743406101,0.58,1,2,0.0220631918882545,0.488401743406101
"1830181",365,0.58,0.556257365163121,0.370973502335966,0.072769132500913,0.712271924428048,0.287728075571952,0.526307310111824,0.257778020520656,0.488365130827419,0.580917857071399,1,2,0.0220631918882545,0.488401743406101
"1831181",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.488401743406101,0.58,2,2,0.0220631918882545,0.488401743406101
"2196181",365,0.58,0.572796582037019,0.360299201742266,0.0669042162207152,0.720955605108155,0.279044394891845,0.541959440790593,0.248207253645419,0.492151774294272,0.581004840337974,2,2,0.0220631918882545,0.488401743406101
"2197181",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.488401743406101,0.58,3,2,0.0220631918882545,0.488401743406101
"2562181",365,0.58,0.592287640516739,0.347526871210906,0.0601854882723545,0.731196530255895,0.268803469744105,0.560403533593762,0.236919362821128,0.497228475833207,0.581094385074326,3,2,0.0220631918882545,0.488401743406101
"2563181",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.488401743406101,0.58,4,2,0.0220631918882545,0.488401743406101
"2928181",365,0.58,0.621074840850675,0.327849786375599,0.0510753727737256,0.746333391933622,0.253666608066378,0.587639838607799,0.220231605823501,0.505769135903669,0.581200800490298,4,2,0.0220631918882545,0.488401743406101
"2929181",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.488401743406101,0.58,1,3,0.0220631918882545,0.488401743406101
"3294181",365,0.58,0.556257365163121,0.370973502335966,0.072769132500913,0.712271924428048,0.287728075571952,0.526307310111824,0.257778020520656,0.488365130827419,0.580917857071399,1,3,0.0220631918882545,0.488401743406101
"3295181",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.488401743406101,0.58,2,3,0.0220631918882545,0.488401743406101
"3660181",365,0.58,0.512775373146943,0.420751841138012,0.0664727857150452,0.689432252630115,0.310567747369885,0.485163607395215,0.282955981618158,0.494212331041298,0.580750573807704,2,3,0.0220631918882545,0.488401743406101
"3661181",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.488401743406101,0.58,3,3,0.0220631918882545,0.488401743406101
"4026181",365,0.58,0.48897904094501,0.447743548245886,0.0632774108091039,0.676944522680601,0.323055477319399,0.462647023215674,0.296723459590063,0.498131171964569,0.580648316536336,3,3,0.0220631918882545,0.488401743406101
"4027181",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.488401743406101,0.58,4,3,0.0220631918882545,0.488401743406101
"4392181",365,0.58,0.445232954346484,0.497655890624297,0.0571111550292191,0.65399169134703,0.34600830865297,0.421253789731252,0.322029144037738,0.505052077021972,0.58047633968306,4,3,0.0220631918882545,0.488401743406101
"4393181",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.488401743406101,0.58,1,4,0.0220631918882545,0.488401743406101
"4758181",365,0.58,0.556257365163121,0.370973502335966,0.072769132500913,0.712271924428048,0.287728075571952,0.526307310111824,0.257778020520656,0.488365130827419,0.580917857071399,1,4,0.0220631918882545,0.488401743406101
"4759181",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.488401743406101,0.58,2,4,0.0220631918882545,0.488401743406101
"5124181",365,0.58,0.57132228106457,0.364495027615346,0.0641826913200842,0.689273471054837,0.310726528945163,0.532971756514136,0.272376004394729,0.4872111968448,0.63538642752682,2,4,0.0220631918882545,0.488401743406101
"5125181",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.488401743406101,0.58,3,4,0.0220631918882545,0.488401743406101
"5490181",365,0.58,0.581071494589953,0.362506822892909,0.0564216825171386,0.663897122055589,0.336102877944411,0.532691908531079,0.287723291885537,0.487540460560795,0.686807625095631,3,4,0.0220631918882545,0.488401743406101
"5491181",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.488401743406101,0.58,4,4,0.0220631918882545,0.488401743406101
"5856181",365,0.58,0.585685645650007,0.364903777950722,0.0494105763992707,0.635712075194018,0.364287924805982,0.525551757424882,0.304154036580857,0.489331957766633,0.734114165699221,4,4,0.0220631918882545,0.488401743406101
"1182",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.50027427528868,0.58,1,1,0.0232114418187985,0.50027427528868
"366282",365,0.58,0.564421300439921,0.365153697141274,0.0704250024188049,0.71700823804824,0.28299176195176,0.534125945596238,0.252696407108077,0.500290068931599,0.58013949571752,1,1,0.0232114418187985,0.50027427528868
"367182",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.50027427528868,0.58,2,1,0.0232114418187985,0.50027427528868
"732182",365,0.58,0.609545835325179,0.332886743280288,0.0575674213945341,0.740696707967543,0.259303292032457,0.576824289722776,0.226581746430054,0.510029119056379,0.580303059691414,2,1,0.0232114418187985,0.50027427528868
"733182",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.50027427528868,0.58,3,1,0.0232114418187985,0.50027427528868
"1098182",365,0.58,0.65006688965618,0.303603197211439,0.0463299131323815,0.761978593589051,0.238021406410949,0.615164707538971,0.203119224293741,0.521095699554458,0.580451572856794,3,1,0.0232114418187985,0.50027427528868
"1099182",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.50027427528868,0.58,4,1,0.0232114418187985,0.50027427528868
"1464182",365,0.58,0.685600455986255,0.277641137188153,0.0367584068255914,0.780648797575735,0.219351202424265,0.648783869778641,0.182534616216651,0.533308553103405,0.580581682423404,4,1,0.0232114418187985,0.50027427528868
"1465182",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.50027427528868,0.58,1,2,0.0232114418187985,0.50027427528868
"1830182",365,0.58,0.564421300439921,0.365153697141274,0.0704250024188049,0.71700823804824,0.28299176195176,0.534125945596238,0.252696407108077,0.500290068931599,0.58013949571752,1,2,0.0232114418187985,0.50027427528868
"1831182",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.50027427528868,0.58,2,2,0.0232114418187985,0.50027427528868
"2196182",365,0.58,0.581671956666736,0.35393797066361,0.0643900726696541,0.726055999957292,0.273944000042708,0.550454200572182,0.242726243948154,0.504022635190114,0.580229434331239,2,2,0.0232114418187985,0.50027427528868
"2197182",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.50027427528868,0.58,3,2,0.0232114418187985,0.50027427528868
"2562182",365,0.58,0.601688289298653,0.340738792187546,0.0575729185138014,0.736561689438052,0.263438310561948,0.569398661773629,0.231148683036924,0.508999045352186,0.580321082274779,3,2,0.0232114418187985,0.50027427528868
"2563182",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.50027427528868,0.58,4,2,0.0232114418187985,0.50027427528868
"2928182",365,0.58,0.630540486944264,0.320939074848643,0.048520438207093,0.75171568594885,0.24828431405115,0.596701062489797,0.214444889596683,0.517274054486267,0.580428658672358,4,2,0.0232114418187985,0.50027427528868
"2929182",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.50027427528868,0.58,1,3,0.0232114418187985,0.50027427528868
"3294182",365,0.58,0.564421300439921,0.365153697141274,0.0704250024188049,0.71700823804824,0.28299176195176,0.534125945596238,0.252696407108077,0.500290068931599,0.58013949571752,1,3,0.0232114418187985,0.50027427528868
"3295182",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.50027427528868,0.58,2,3,0.0232114418187985,0.50027427528868
"3660182",365,0.58,0.519227148545095,0.416661771899918,0.0641110795549871,0.693301146697207,0.306698853302793,0.491354906980043,0.278826611737741,0.505956648809157,0.579954984758315,2,3,0.0232114418187985,0.50027427528868
"3661182",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.50027427528868,0.58,3,3,0.0232114418187985,0.50027427528868
"4026182",365,0.58,0.494370440681049,0.444716274904364,0.0609132844145866,0.680274592861716,0.319725407138284,0.467830946733094,0.293185913190328,0.50980653374128,0.579843301853693,3,3,0.0232114418187985,0.50027427528868
"4027182",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.50027427528868,0.58,4,3,0.0232114418187985,0.50027427528868
"4392182",365,0.58,0.448544774147453,0.496746115965171,0.0547091098873752,0.656264043703128,0.343735956296872,0.424462560938889,0.319653743088308,0.516596602804035,0.579654934984295,4,3,0.0232114418187985,0.50027427528868
"4393182",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.50027427528868,0.58,1,4,0.0232114418187985,0.50027427528868
"4758182",365,0.58,0.564421300439921,0.365153697141274,0.0704250024188049,0.71700823804824,0.28299176195176,0.534125945596238,0.252696407108077,0.500290068931599,0.58013949571752,1,4,0.0232114418187985,0.50027427528868
"4759182",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.50027427528868,0.58,2,4,0.0232114418187985,0.50027427528868
"5124182",365,0.58,0.579069802102226,0.359055980335881,0.0618742175618933,0.693382699722859,0.306617300277141,0.540116609876149,0.267664108051063,0.499300999211494,0.63588715988504,2,4,0.0232114418187985,0.50027427528868
"5125182",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.50027427528868,0.58,3,4,0.0232114418187985,0.50027427528868
"5490182",365,0.58,0.588165665544097,0.357656763267584,0.0541775711883186,0.667169518455379,0.332830481544621,0.538847958078384,0.283512774078909,0.499761215239836,0.688414613253344,3,4,0.0232114418187985,0.50027427528868
"5491182",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.50027427528868,0.58,4,4,0.0232114418187985,0.50027427528868
"5856182",365,0.58,0.591923223012248,0.360826017680681,0.0472507593070716,0.637926286080844,0.362073713919157,0.530434964255325,0.300585455162234,0.501653523281469,0.736590445996526,4,4,0.0232114418187985,0.50027427528868
"1183",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.495728564738791,0.58,1,1,0.022754794556301,0.495728564738791
"366283",365,0.58,0.561178793281947,0.367466743666138,0.0713544630519159,0.715127500978487,0.284872499021513,0.531020126820248,0.254713832559815,0.495652956603445,0.580450143840634,1,1,0.022754794556301,0.495728564738791
"367183",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.495728564738791,0.58,2,1,0.022754794556301,0.495728564738791
"732183",365,0.58,0.606268873818903,0.335254305024895,0.0584768211562028,0.738809182007573,0.261190817992427,0.573683029240342,0.228604973413866,0.505550227280013,0.580611890228661,2,1,0.022754794556301,0.495728564738791
"733183",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.495728564738791,0.58,3,1,0.022754794556301,0.495728564738791
"1098183",365,0.58,0.646856123324302,0.305951832531795,0.0471920441439033,0.760135886377696,0.239864113622304,0.61208357360628,0.205091563904282,0.516795020144156,0.580759224356094,3,1,0.022754794556301,0.495728564738791
"1099183",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.495728564738791,0.58,4,1,0.022754794556301,0.495728564738791
"1464183",365,0.58,0.682539761031263,0.279907866625947,0.0375523723427898,0.778893697632836,0.221106302367164,0.645842572703967,0.184409114039868,0.52920762371142,0.580888852849469,4,1,0.022754794556301,0.495728564738791
"1465183",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.495728564738791,0.58,1,2,0.022754794556301,0.495728564738791
"1830183",365,0.58,0.561178793281947,0.367466743666138,0.0713544630519159,0.715127500978487,0.284872499021513,0.531020126820248,0.254713832559815,0.495652956603445,0.580450143840634,1,2,0.022754794556301,0.495728564738791
"1831183",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.495728564738791,0.58,2,2,0.022754794556301,0.495728564738791
"2196183",365,0.58,0.5781485058765,0.356465249104637,0.0653862450188621,0.724031636511976,0.275968363488024,0.547081346904646,0.244901204516169,0.499405609469976,0.580538905106908,2,2,0.022754794556301,0.495728564738791
"2197183",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.495728564738791,0.58,3,2,0.022754794556301,0.495728564738791
"2562183",365,0.58,0.597959387916352,0.343433653045536,0.0586069590381114,0.734433936308268,0.265566063691732,0.565830055417875,0.233436731193255,0.504419754301753,0.580629727886013,3,2,0.022754794556301,0.495728564738791
"2563183",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.495728564738791,0.58,4,2,0.022754794556301,0.495728564738791
"2928183",365,0.58,0.626791081749256,0.323678996501101,0.0495299217496433,0.749583961328947,0.250416038671053,0.593111223496868,0.216736180418665,0.512796180805079,0.580736873691343,4,2,0.022754794556301,0.495728564738791
"2929183",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.495728564738791,0.58,1,3,0.022754794556301,0.495728564738791
"3294183",365,0.58,0.561178793281947,0.367466743666138,0.0713544630519159,0.715127500978487,0.284872499021513,0.531020126820248,0.254713832559815,0.495652956603445,0.580450143840634,1,3,0.022754794556301,0.495728564738791
"3295183",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.495728564738791,0.58,2,3,0.022754794556301,0.495728564738791
"3660183",365,0.58,0.516674374602919,0.418278195448804,0.0650474299482762,0.691769661323181,0.308230338676819,0.488904682473696,0.280460646547596,0.501388119896934,0.580272660521944,2,3,0.022754794556301,0.495728564738791
"3661183",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.495728564738791,0.58,3,3,0.022754794556301,0.495728564738791
"4026183",365,0.58,0.492244337744774,0.445905286314432,0.0618503759407947,0.678959790232374,0.321040209767625,0.465786092231852,0.294581964254704,0.505263976519941,0.580164803965555,3,3,0.022754794556301,0.495728564738791
"4027183",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.495728564738791,0.58,4,3,0.022754794556301,0.495728564738791
"4392183",365,0.58,0.447254953505626,0.497084504246852,0.0556605422475216,0.65537432273122,0.34462567726878,0.423212047018329,0.320582770781483,0.512103616869505,0.579983073235458,4,3,0.022754794556301,0.495728564738791
"4393183",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.495728564738791,0.58,1,4,0.022754794556301,0.495728564738791
"4758183",365,0.58,0.561178793281947,0.367466743666138,0.0713544630519159,0.715127500978487,0.284872499021513,0.531020126820248,0.254713832559815,0.495652956603445,0.580450143840634,1,4,0.022754794556301,0.495728564738791
"4759183",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.495728564738791,0.58,2,4,0.022754794556301,0.495728564738791
"5124183",365,0.58,0.575997144847504,0.361214176634276,0.0627886785182207,0.691754730310493,0.308245269689507,0.537283907829532,0.269532032671535,0.49460039889174,0.635684475696738,2,4,0.022754794556301,0.495728564738791
"5125183",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.495728564738791,0.58,3,4,0.022754794556301,0.495728564738791
"5490183",365,0.58,0.585357801477145,0.359576535937528,0.0550656625853277,0.665879135444678,0.334120864555322,0.536414846439878,0.285177909518056,0.495010220531927,0.687768660628343,3,4,0.022754794556301,0.495728564738791
"5491183",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.495728564738791,0.58,4,4,0.022754794556301,0.495728564738791
"5856183",365,0.58,0.589461413776973,0.362433945077674,0.0481046411453533,0.63706281515171,0.36293718484829,0.528515286498597,0.301991057569914,0.496863718838216,0.735597256151351,4,4,0.022754794556301,0.495728564738791
"1184",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.479604340345296,0.58,1,1,0.0216565251965772,0.479604340345296
"366284",365,0.58,0.552816374266735,0.373424063490211,0.0737595622430541,0.710274874685035,0.289725125314965,0.523013136333204,0.259921887381434,0.479638132418407,0.581241960626866,1,1,0.0216565251965772,0.479604340345296
"367184",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.479604340345296,0.58,2,1,0.0216565251965772,0.479604340345296
